CONJUNTO,AMOSTRAS,PORCENTAGEM,VETOR,CUSTO,GAP,TIME,VIZINHOS
WEISH26,5,0.9,"[1 0 1 1 1 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 1 1 1 0 1 0 1 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0 0 1 0 0 0 1 0 0 1 1 0 1 1
 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0]",9506,0.0081385642737896,18.68980813026428,2t
WEISH26,5,0.9,"[1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 1 1 1 0 1 0 1 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 1 1 0 0 1 0 0 0 1 1 0 1 1 0 1 1
 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0]",9492,0.0095993322203672,18.79549241065979,2t
WEISH26,5,0.9,"[1 0 1 1 1 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1 1 1 0 1 0 1 0 1
 0 0 0 1 0 1 0 0 0 0 1 1 1 0 1 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 1 1 0 1 1
 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0]",9523,0.0063647746243739,18.08390855789185,2t
WEISH27,5,0.9,"[1 0 1 1 1 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 0 0 1 0 0 1 1 1 0 1 0 1 0 0
 0 0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 1 1 0 0 1 0 0 0 1 0 0 1 1 0 1 1
 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0]",9721,0.009980649760668,19.314136505126957,2t
WEISH27,5,0.9,"[1 0 1 1 1 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1 1 1 0 1 0 1 0 0
 0 0 0 0 0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 0 0 1 0 0 1 1 0 1 1 1 0 1 1
 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0]",9610,0.0212852632650982,18.413636684417725,2t
WEISH27,5,0.9,"[1 0 1 1 1 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 1 1 0 1 1
 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0]",9773,0.0046847947856197,18.520984888076782,2t
WEISH28,5,0.9,"[1 0 1 1 1 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 1 1 1 0 1 0 1 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 1 1 0 1 1
 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0]",9454,0.0040033712600084,18.28168749809265,2t
WEISH28,5,0.9,"[1 0 1 1 1 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 1 1 0 1 1
 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0]",9404,0.0092709650231774,18.4196720123291,2t
WEISH28,5,0.9,"[1 0 1 1 1 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 0 0 1 0 0 1 1 1 0 1 0 1 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 1 1 0 1 1
 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0]",9492,0.0,17.681600332260132,2t
WEISH29,5,0.9,"[1 0 1 1 0 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 1 1 1 0 1 1 1 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 1 1 0 1 1
 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0]",9169,0.0256110520722635,17.23186707496643,2t
WEISH29,5,0.9,"[1 0 1 1 1 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1 1 1 0 1 1 1 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 1 1 1 0 1 1
 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0]",9307,0.0109458023379383,17.345165729522705,2t
WEISH29,5,0.9,"[1 0 1 1 1 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 1 1 1 0 1 0 1 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 1 1 0 1 1
 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0]",9372,0.0040382571732199,17.344579219818115,2t
WEISH30,5,0.9,"[1 0 0 1 1 0 1 0 1 1 1 1 1 0 1 1 0 1 1 0 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0 0
 0 1 0 0 1 1 0 0 0 0 1 1 1 1 1 0 1 0 1 0 0 1 1 1 1 1 1 0 1 1 0 1 1 0 0 1 1
 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0]",11126,0.0058082387632919,19.614925384521484,2t
WEISH30,5,0.9,"[1 0 0 0 1 0 1 0 1 1 1 1 1 0 1 1 0 1 1 0 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0 0
 0 1 0 0 1 1 0 0 0 0 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 1 1
 0 1 0 0 0 0 0 1 1 0 1 1 0 1 0 0]",11139,0.0046465910106335,18.966002941131592,2t
WEISH30,5,0.9,"[1 0 0 1 1 0 1 0 1 1 1 1 1 0 0 1 0 1 1 0 0 1 1 0 0 1 0 0 0 1 1 0 0 1 1 0 0
 0 1 0 0 1 1 0 0 0 0 1 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1 0 0 1 1 0 1 1 1 0 1 1
 0 1 0 1 0 0 0 1 0 0 1 1 1 1 0 0]",11104,0.0077741041908676,19.79955053329468,2t
SENTO1,5,0.9,"[0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 1 0 1 1 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 1
 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 1 0]",7546,0.0290787442099845,12.442792177200316,2t
SENTO1,5,0.9,"[0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 1
 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 1 0 1 0]",7639,0.0171127123005661,13.643860816955566,2t
SENTO1,5,0.9,"[0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 1
 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 1 0 1 0]",7643,0.0165980442614513,13.602552652359009,2t
SENTO2,5,0.9,"[0 1 1 1 1 0 0 1 1 0 1 0 1 1 0 1 0 1 1 0 1 1 0 0 1 0 1 1 0 1 0 0 0 1 0 1 1
 0 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 0 1 1 0 1 0]",8615,0.0122678284797064,14.952986478805542,2t
SENTO2,5,0.9,"[0 1 0 0 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1 0 0 0 1 0 1 1
 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 1 0 0 1 1 0 1 0]",8668,0.0061912405411602,14.961476802825928,2t
SENTO2,5,0.9,"[0 1 0 0 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 0 0 0 1 1 1 1
 0 1 0 1 0 1 1 0 1 1 0 0 0 0 1 1 0 0 1 1 0 1 0]",8667,0.0063058931437743,14.759348154067991,2t
PB1,5,0.9,[0 1 0 0 1 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1],2962,0.0414239482200647,1.6067769527435305,2t
PB1,5,0.9,[1 1 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 1 0 1 0 0 1 0 1 1 1],3001,0.0288025889967637,1.5313453674316406,2t
PB1,5,0.9,[0 1 0 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 0 0 1 0 1 1 1],2991,0.0320388349514563,1.514054536819458,2t
PB2,5,0.9,[0 1 1 1 0 0 1 0 0 0 1 0 0 0 1 0 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1],3113,0.0229127432517263,2.522918939590454,2t
PB2,5,0.9,[1 0 1 1 0 1 0 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1],3024,0.0508474576271186,2.6302311420440674,2t
PB2,5,0.9,[1 1 0 0 0 0 1 1 0 1 1 0 0 1 0 0 1 1 1 0 1 0 1 0 1 0 0 1 1 1 1 0 1 1],2975,0.0662272441933458,2.503068208694458,2t
PB4,5,0.9,[1 1 1 0 0 1 0 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 0 0 0 0 0],91935,0.0339715030262273,1.67309308052063,2t
PB4,5,0.9,[1 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0],95168,0.0,1.6667954921722412,2t
PB4,5,0.9,[1 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 0 0 0 0],90615,0.0478417114996637,1.8027818202972408,2t
PB5,5,0.9,[0 0 0 1 0 1 0 1 1 0 1 0 0 0 1 1 0 1 0 1],2085,0.0252454417952314,0.8111093044281006,2t
PB5,5,0.9,[1 1 0 1 0 0 1 1 0 0 0 0 0 1 1 1 0 0 0 1],2059,0.0374006545114539,0.8609368801116943,2t
PB5,5,0.9,[1 1 1 1 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0],2085,0.0252454417952314,0.8822324275970459,2t
PB6,5,0.9,"[0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 1]",743,0.0425257731958762,5.792834758758545,2t
PB6,5,0.9,"[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0
 0 0 1]",739,0.047680412371134,5.668229341506958,2t
PB6,5,0.9,"[1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0
 0 1 0]",762,0.018041237113402,5.555040121078491,2t
PB7,5,0.9,[1 1 0 0 1 0 0 0 0 0 0 0 1 0 1 1 1 0 0 1 0 1 0 1 0 0 1 1 1 1 0 0 0 0 0 1 0],1000,0.0338164251207729,5.315215587615967,2t
PB7,5,0.9,[1 1 1 0 1 0 0 0 1 0 0 0 1 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0],1028,0.0067632850241545,5.206491470336914,2t
PB7,5,0.9,[0 1 1 0 1 0 0 0 1 1 0 0 1 0 1 1 1 0 0 1 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 1 0],1017,0.017391304347826,5.202014207839966,2t
HP1,5,0.9,[1 0 1 1 0 0 0 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 0 1 1 0 1],3331,0.0254534815681685,1.9480838775634768,2t
HP1,5,0.9,[1 0 0 1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1],3381,0.010825043885313,1.8720059394836424,2t
HP1,5,0.9,[1 1 0 1 0 0 1 1 0 0 1 1 0 0 1 0 1 0 1 1 1 0 1 0 0 1 1 1],3358,0.0175541252194265,1.8343663215637207,2t
HP2,5,0.9,[0 0 1 1 1 0 1 1 1 1 0 1 0 0 1 0 1 0 1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 0 1],2992,0.0608913998744507,2.533916711807251,2t
HP2,5,0.9,[0 0 1 1 1 0 1 0 1 0 0 1 0 1 0 0 0 1 1 1 0 1 1 0 0 0 1 0 0 1 1 1 1 0 1],3000,0.0583804143126177,2.4825363159179688,2t
HP2,5,0.9,[1 0 0 1 1 0 0 0 1 0 1 1 0 1 0 0 1 1 1 1 0 1 1 0 0 0 1 0 1 1 1 0 1 1 1],2959,0.0712492153170119,2.5013561248779297,2t
WEING1,10,0.9,[0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0],133609,0.0542830447769645,4.369143009185791,2t
WEING1,10,0.9,[0 0 1 0 0 1 1 1 0 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 0 1 1 0],133505,0.0550191820382508,3.533559560775757,2t
WEING1,10,0.9,[0 0 1 0 1 1 1 1 0 1 0 1 1 1 0 0 0 0 1 1 1 0 1 1 0 0 1 0],140068,0.0085646739053497,3.087592124938965,2t
WEING2,10,0.9,[0 0 1 0 0 1 0 1 0 1 0 1 1 1 0 0 0 0 1 0 1 0 1 1 0 1 1 0],124430,0.0493035764767005,2.933595895767212,2t
WEING2,10,0.9,[0 0 1 0 1 0 1 1 0 1 0 1 1 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0],124550,0.0483867270768549,2.898149251937866,2t
WEING2,10,0.9,[0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 0 0 1 0 1 0 1 1 0 1 0 0],124509,0.0486999839551355,2.912598133087158,2t
WEING3,10,0.9,[0 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0],93468,0.0230880984980716,2.577223777770996,2t
WEING3,10,0.9,[0 0 1 0 0 0 0 1 0 1 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0],95506,0.0017872633966366,2.606019258499145,2t
WEING3,10,0.9,[0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0],95027,0.0067936912737648,2.541238307952881,2t
WEING4,10,0.9,[0 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 0 0 0 1 1 1 0 1 1 0],119337,0.0,2.786061286926269,2t
WEING4,10,0.9,[0 0 1 0 1 0 0 1 0 1 1 0 1 1 0 0 1 0 0 1 0 1 1 1 1 1 1 0],112633,0.0561770448394043,2.826711893081665,2t
WEING4,10,0.9,[0 1 1 0 1 0 1 1 0 1 0 0 1 1 1 0 1 1 0 1 0 1 1 1 0 1 1 0],116622,0.0227506976042635,2.7736294269561768,2t
WEING5,10,0.9,[0 0 0 0 0 1 1 1 1 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 1 0],87875,0.1105409125875541,2.610219240188598,2t
WEING5,10,0.9,[0 0 0 1 0 0 1 1 0 1 1 0 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0],94498,0.0435037855783635,2.7153196334838867,2t
WEING5,10,0.9,[0 0 0 0 1 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0],92333,0.0654176282440584,2.612631797790528,2t
WEING6,10,0.9,[0 0 0 0 1 0 1 1 1 1 0 1 1 1 1 0 1 0 0 0 1 0 1 1 0 1 1 0],119095,0.0882539828361008,2.817411184310913,2t
WEING6,10,0.9,[0 0 1 0 0 1 1 1 0 1 0 1 1 1 1 0 1 0 1 0 1 0 1 1 0 0 0 0],124379,0.0478016888296854,3.05904221534729,2t
WEING6,10,0.9,[0 0 1 0 1 0 1 1 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0],124040,0.0503969438766526,2.8372366428375244,2t
WEING7,10,0.9,"[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 0 1 1 1 1 0 1 1 0 1 0 1 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0]",1095035,0.000374277120257,79.77740478515625,2t
WEING7,10,0.9,"[1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0]",1094620,0.0007531185956392,90.12774443626404,2t
WEING7,10,0.9,"[1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 0 1 1 1 1 0 1 0 0 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0]",1094453,0.000905568056817,90.9821116924286,2t
WEING8,10,0.9,"[1 1 0 0 1 1 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 1 1 1 0 1 1 0 1
 1 0 1 1 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",603221,0.0337936215300191,59.88782095909119,2t
WEING8,10,0.9,"[1 1 0 1 1 1 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1 1 0
 1 0 1 1 1 0 1 0 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",578923,0.0727128278972768,55.00767493247986,2t
WEING8,10,0.9,"[1 1 0 1 1 1 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 0 1 1 1 0
 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",591070,0.0532564282041712,52.79027724266052,2t
WEISH01,10,0.9,[1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1],4554,0.0,4.361008405685425,2t
WEISH01,10,0.9,[1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1],4554,0.0,3.457278251647949,2t
WEISH01,10,0.9,[1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1],4554,0.0,3.704102754592896,2t
WEISH02,10,0.9,[1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 1 1 0 0 0 0 0 0 0],4536,0.0,5.47907018661499,2t
WEISH02,10,0.9,[1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 1 1 0 0 0 0 0 0 0],4536,0.0,4.040227890014648,2t
WEISH02,10,0.9,[1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0 1 0 1 0 0 1 1 0],4478,0.0127865961199294,4.3892107009887695,2t
WEISH03,10,0.9,[1 0 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1 1],4106,0.002187120291616,5.546788692474365,2t
WEISH03,10,0.9,[1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 1],4080,0.008505467800729,6.803943872451782,2t
WEISH03,10,0.9,[1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 1],4080,0.008505467800729,3.595078468322754,2t
WEISH04,10,0.9,[1 0 0 0 1 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 1],4561,0.0,5.682004928588867,2t
WEISH04,10,0.9,[1 0 0 0 1 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 1],4561,0.0,4.054278612136841,2t
WEISH04,10,0.9,[1 0 0 0 1 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 1],4561,0.0,6.261559963226318,2t
WEISH05,10,0.9,[1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0 1 0 0 1 0 0 0 1],4514,0.0,5.219945192337036,2t
WEISH05,10,0.9,[1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0 1 0 0 1 0 0 0 1],4514,0.0,4.002453088760376,2t
WEISH05,10,0.9,[1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0 1 0 0 1 0 0 0 1],4514,0.0,4.437173366546631,2t
WEISH06,10,0.9,"[1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 0 1 0 1 0 0
 0 0 0]",5517,0.0071981284865934,10.146178007125854,2t
WEISH06,10,0.9,"[1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 0 1 0 1 0 0
 0 0 0]",5517,0.0071981284865934,7.395059585571289,2t
WEISH06,10,0.9,"[1 1 0 1 1 0 1 0 0 0 1 1 1 0 1 1 1 1 1 0 1 0 1 0 0 0 0 1 0 1 1 0 1 0 0 0 0
 0 0 0]",5506,0.0091776138204066,9.215712308883669,2t
WEISH07,10,0.9,"[1 1 0 1 1 0 1 0 0 0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0
 0 0 0]",5513,0.0097000179629962,9.26511526107788,2t
WEISH07,10,0.9,"[1 1 0 1 1 0 1 0 0 0 1 1 1 0 1 1 0 1 1 1 0 1 1 0 0 0 0 1 0 1 1 0 1 0 1 0 0
 0 0 0]",5567,0.0,6.915200471878052,2t
WEISH07,10,0.9,"[1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 1 0 1 0 1 0 0 0 0 0 0 1 1 0 1 0 1 0 0
 0 0 1]",5530,0.0066463086042751,8.18186616897583,2t
WEISH08,10,0.9,"[1 1 0 1 1 0 1 0 0 0 1 1 1 0 1 1 1 1 1 0 0 1 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0
 0 0 1]",5577,0.0049955396966993,7.739941596984863,2t
WEISH08,10,0.9,"[1 1 0 1 1 0 1 0 0 0 1 1 1 0 1 1 1 1 0 1 0 1 1 0 0 0 0 0 0 1 1 1 1 0 1 0 0
 0 0 0]",5568,0.0066012488849241,7.995794773101807,2t
WEISH08,10,0.9,"[1 1 0 1 1 0 1 0 0 0 1 1 1 0 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 0 0 1 0 0
 0 0 0]",5511,0.0167707404103479,9.380149126052856,2t
WEISH09,10,0.9,"[1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 1 1 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0
 1 0 0]",5194,0.0099123141441097,8.30903697013855,2t
WEISH09,10,0.9,"[1 0 0 0 1 0 1 1 0 0 1 1 1 0 0 1 0 1 1 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0
 1 0 0]",5246,0.0,9.401635885238647,2t
WEISH09,10,0.9,"[1 0 0 0 1 0 1 1 0 0 1 1 1 0 0 0 0 1 1 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0
 1 0 0]",5200,0.0087685855890202,7.4375224113464355,2t
WEISH10,10,0.9,"[1 0 0 1 0 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1]",6312,0.0042593469001419,16.08137607574463,2t
WEISH10,10,0.9,"[1 0 0 1 1 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 1 0 1 0 1 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1]",6339,0.0,10.971219778060911,2t
WEISH10,10,0.9,"[1 0 0 1 1 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 1 0 1 0 1 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1]",6339,0.0,13.273909330368042,2t
WEISH11,10,0.9,"[1 0 0 1 0 0 1 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 1 1 0 1 0 0 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1]",5624,0.0033670033670033,12.562338590621948,2t
WEISH11,10,0.9,"[1 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1 1 1 0 1 0 1 0 0
 0 0 0 0 0 1 0 0 0 0 1 1 1]",5643,0.0,10.5684015750885,2t
WEISH11,10,0.9,"[1 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1 1 1 0 1 0 1 0 0
 0 0 0 0 0 1 0 0 0 0 1 1 1]",5643,0.0,10.290265560150146,2t
WEISH12,10,0.9,"[1 0 1 1 1 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 1 1 0 1 0 1 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1]",6338,0.0001577535888941,11.665010929107666,2t
WEISH12,10,0.9,"[1 0 0 1 1 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 1 0 1 0 1 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1]",6339,0.0,13.577619552612305,2t
WEISH12,10,0.9,"[1 0 1 1 1 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1]",6320,0.0029973181889887,11.216761827468872,2t
WEISH13,10,0.9,"[1 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1 1 1 0 1 0 1 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 1]",6159,0.0,13.563894271850586,2t
