CONJUNTO,AMOSTRAS,PORCENTAGEM,VETOR,CUSTO,GAP,TIME,PARTS,N_GENETIC_OUTPUT,CHANCE_OF_MUTATION
PB2,10,0.8,[1 1 0 0 0 0 0 0 1 0 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 1],2803,0.12021343377275581,0.09595608711242676,2,5,0.3
PB2,10,0.8,[0 1 0 1 1 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 1 1 0 1 0 0 0 0 1 0 0 0],2484,0.22033898305084745,0.07685065269470215,2,5,0.3
PB4,10,0.8,[1 0 1 1 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0],73681,0.2257796738399462,0.0644216537475586,2,5,0.3
PB4,10,0.8,[1 1 1 1 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 1],82413,0.1340261432414257,0.07693791389465332,2,5,0.3
PB4,10,0.8,[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0],67930,0.28620965030262274,0.031883955001831055,2,5,0.3
PB4,10,0.8,[1 1 1 1 0 1 0 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 1 0 0],74904,0.2129287155346335,0.018872976303100586,2,5,0.3
PB4,10,0.8,[1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0],82726,0.13073722259583054,0.0827794075012207,2,5,0.3
PB5,10,0.8,[1 1 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 1 1 1],1854,0.1332398316970547,0.03538942337036133,2,5,0.3
PB5,10,0.8,[1 1 0 1 1 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0],1928,0.0986442262739598,0.04016590118408203,2,5,0.3
PB5,10,0.8,[1 1 0 0 1 1 0 0 1 0 0 0 0 0 1 1 0 0 0 1],1865,0.12809724170172979,0.00972294807434082,2,5,0.3
PB5,10,0.8,[0 1 1 0 0 1 0 0 1 1 0 0 0 0 1 1 0 1 0 0],1937,0.09443665264142123,0.03094315528869629,2,5,0.3
PB5,10,0.8,[0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1 0 1],1962,0.08274894810659186,0.06480121612548828,2,5,0.3
PB6,10,0.8,"[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0
 0 1 0]",437,0.4368556701030928,0.025819778442382812,2,5,0.3
PB6,10,0.8,"[0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
 0 0 0]",465,0.4007731958762887,0.046988725662231445,2,5,0.3
PB6,10,0.8,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0
 0 0 1]",526,0.32216494845360827,0.03640151023864746,2,5,0.3
PB6,10,0.8,"[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0]",467,0.39819587628865977,0.03080296516418457,2,5,0.3
PB6,10,0.8,"[0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0
 0 0 1]",469,0.3956185567010309,0.014116525650024414,2,5,0.3
PB7,10,0.8,[0 1 0 0 0 0 1 1 0 0 1 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 1 1 0 1 0 0],635,0.3864734299516908,0.08106470108032227,2,5,0.3
PB7,10,0.8,[0 1 0 0 0 0 0 1 1 1 1 0 0 1 0 0 1 0 0 0 1 1 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0],650,0.3719806763285024,0.014824867248535156,2,5,0.3
PB7,10,0.8,[1 0 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0],703,0.3207729468599034,0.03879714012145996,2,5,0.3
PB7,10,0.8,[1 1 0 0 1 0 0 1 0 0 0 0 1 0 1 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0],833,0.19516908212560385,0.12125062942504883,2,5,0.3
PB7,10,0.8,[0 1 1 1 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 1 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 1 0],830,0.19806763285024154,0.12499356269836426,2,5,0.3
HP1,10,0.8,[1 0 0 1 1 0 0 0 1 1 1 0 1 1 1 1 0 1 0 0 0 1 0 1 0 1 1 0],3140,0.08133411351667642,0.13691020011901855,2,5,0.3
HP1,10,0.8,[0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 0 1 0 1 0 1 1 1],3122,0.08660035108250438,0.10502505302429199,2,5,0.3
HP1,10,0.8,[0 1 1 0 1 0 1 0 1 1 0 1 0 1 1 1 0 0 0 0 0 1 1 0 0 1 0 0],2732,0.20070216500877705,0.06170296669006348,2,5,0.3
HP1,10,0.8,[1 0 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 1 0 0 0 1 0 0 0 1 0 1],2892,0.15389116442363956,0.09010934829711914,2,5,0.3
HP1,10,0.8,[0 1 0 0 0 1 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0],2658,0.22235225277940315,0.025760173797607422,2,5,0.3
HP2,10,0.8,[0 1 1 1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 1 1 0 0 0 1 0 0 0 1 1 0 0],2659,0.16541117388575016,0.06613707542419434,2,5,0.3
HP2,10,0.8,[0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 1 1 0 1 1 0 1],2575,0.19177652228499686,0.07136154174804688,2,5,0.3
HP2,10,0.8,[1 0 0 1 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0 1 0 1 0 1 0 1 1 0 1 1 1 1 1 0 1],3004,0.05712492153170119,0.263333797454834,2,5,0.3
HP2,10,0.8,[1 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 0 0 0 1 1 0 0 1 1 0 0],2237,0.29786566227244193,0.0303652286529541,2,5,0.3
HP2,10,0.8,[0 0 1 1 0 1 0 1 0 0 1 1 1 1 0 0 1 1 0 1 0 1 0 0 0 1 0 0 0 0 1 1 1 0 0],2650,0.1682360326428123,0.12312150001525879,2,5,0.3
WEING1,30,0.8,[1 0 1 0 1 1 1 1 0 1 0 0 0 1 1 0 1 0 1 0 1 1 1 1 0 0 0 0],138575,0.019132490550545733,0.7191495895385742,2,15,0.5
WEING1,30,0.8,[0 0 1 0 1 1 1 1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 0 0 1 0],139938,0.00948484548195756,0.877854585647583,2,15,0.5
WEING1,30,0.8,[0 0 1 0 1 1 1 1 0 1 0 1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 1 0],138888,0.016917000523789975,0.7521286010742188,2,15,0.5
WEING1,30,0.8,[0 0 1 0 1 1 1 1 0 1 0 0 0 1 1 0 1 1 1 0 1 0 1 1 0 1 1 0],139792,0.010518268944917114,0.9530472755432129,2,15,0.5
WEING1,30,0.8,[1 0 1 1 1 0 1 1 0 1 0 0 0 1 0 0 1 1 0 0 1 1 0 0 1 1 1 0],125608,0.11091606619572757,0.5976049900054932,2,15,0.5
WEING2,30,0.8,[0 0 1 0 1 0 0 1 0 1 1 0 0 1 0 0 1 0 1 0 1 1 1 0 0 0 1 0],127008,0.029606595203349555,0.8461377620697021,2,15,0.5
WEING2,30,0.8,[0 0 0 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 1 0 0 1 1],109162,0.1659573817837305,0.5628609657287598,2,15,0.5
WEING2,30,0.8,[0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1],109752,0.161449538901156,0.21291637420654297,2,15,0.5
WEING2,30,0.8,[0 0 1 0 1 0 0 1 0 1 1 0 1 1 1 0 0 0 1 0 1 0 1 1 0 0 1 0],129172,0.013072744359466088,0.7060239315032959,2,15,0.5
WEING2,30,0.8,[0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 1 1 0 0 0 1 0 1 0 0 1 1 0],127523,0.025671783195678585,0.72157883644104,2,15,0.5
WEING3,30,0.8,[0 0 0 0 1 0 0 1 0 1 0 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0],91372,0.044995139897781075,0.2921593189239502,2,15,0.5
WEING3,30,0.8,[0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 0],86503,0.09588511345464427,0.3254280090332031,2,15,0.5
WEING3,30,0.8,[0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0],92658,0.03155408300845553,0.45380425453186035,2,15,0.5
WEING3,30,0.8,[1 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 1 0],88866,0.07118743271632681,0.48213791847229004,2,15,0.5
WEING3,30,0.8,[0 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 0 1 0 0 1 0 1 1 0 0 0 0],93798,0.019638993697544866,0.5110001564025879,2,15,0.5
WEING4,30,0.8,[0 0 1 0 1 0 1 1 0 1 0 1 0 1 0 0 0 0 0 0 0 1 1 1 0 1 1 0],118038,0.010885140400713944,0.6275343894958496,2,15,0.5
WEING4,30,0.8,[0 1 1 0 0 0 1 1 0 1 1 1 0 1 1 0 0 0 1 1 0 1 1 1 1 1 1 0],107389,0.10011982872034658,0.8203887939453125,2,15,0.5
WEING4,30,0.8,[0 0 1 0 1 0 1 1 0 1 0 1 0 1 0 0 0 0 0 1 0 1 1 1 0 1 1 0],118598,0.006192547156372291,0.6568930149078369,2,15,0.5
WEING4,30,0.8,[0 1 1 0 0 0 1 1 0 1 0 0 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0],115831,0.029378985561896144,1.0011515617370605,2,15,0.5
WEING4,30,0.8,[0 1 1 0 0 0 1 1 0 1 0 0 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0],115831,0.029378985561896144,0.8812832832336426,2,15,0.5
WEING5,30,0.8,[0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 1 1 0 1 0 1 0 0 0 0 0],94371,0.04478926272318717,0.6364407539367676,2,15,0.5
WEING5,30,0.8,[0 0 0 0 0 0 1 1 1 1 1 0 0 1 1 0 0 0 0 0 1 0 1 0 0 0 1 0],92612,0.0625936272723592,0.593595027923584,2,15,0.5
WEING5,30,0.8,[0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0],93986,0.04868618162678651,0.3917851448059082,2,15,0.5
WEING5,30,0.8,[0 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 1 0 0 1 0 1 1 0 0 0 0],93903,0.04952629661119883,0.6541659832000732,2,15,0.5
WEING5,30,0.8,[0 0 0 0 0 0 1 1 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0],93583,0.05276529414146322,0.5758614540100098,2,15,0.5
WEING6,30,0.8,[1 0 1 0 1 1 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0],123386,0.05540371910000536,0.41477251052856445,2,15,0.5
WEING6,30,0.8,[0 0 1 0 1 0 1 1 0 0 0 0 0 1 1 1 0 0 1 0 1 1 1 0 0 0 0 0],124002,0.05068785742174043,0.5071525573730469,2,15,0.5
WEING6,30,0.8,[0 0 1 0 0 1 1 1 0 1 1 1 0 1 0 0 1 0 1 0 1 0 1 1 0 0 0 0],124550,0.04649257787679046,0.6700272560119629,2,15,0.5
WEING6,30,0.8,[0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 1 0 1 0 1 1 0 1 0 0],124818,0.04444087182196091,0.8705811500549316,2,15,0.5
WEING6,30,0.8,[0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0],127018,0.027598508685300446,0.6990597248077393,2,15,0.5
WEING7,30,0.8,"[1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
 1 1 0 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0
 1 1 1 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 1 0 0 1 1 1 1 0 0 1 0 1]",1048122,0.0431997955168904,8.302175521850586,2,15,0.5
WEING7,30,0.8,"[1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1
 0 1 1 1 1 0 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0 1 0 0 0 0 0 0 0]",1070473,0.02279621523673028,10.919137001037598,2,15,0.5
WEING7,30,0.8,"[1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 0 1 1 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 0 1 1 0 0 0 1 0 0 0 0]",1062705,0.029887397359064125,12.475965976715088,2,15,0.5
WEING7,30,0.8,"[1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
 1 1 1 0 1 0 1 1 1 0 0 0 0 0 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0]",1079890,0.014199708794143019,9.45458173751831,2,15,0.5
WEING7,30,0.8,"[1 1 1 1 1 1 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
 1 1 1 0 1 0 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 0 1 1 0 1 1 1 0 1 0 1 1 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0]",1066387,0.02652620624495068,11.63923192024231,2,15,0.5
WEING8,30,0.8,"[0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 1 1 1 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 1 1 1
 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]",414625,0.3358763708937258,2.2697789669036865,2,15,0.5
WEING8,30,0.8,"[1 1 0 0 0 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",460808,0.26190296947554054,3.4202067852020264,2,15,0.5
WEING8,30,0.8,"[1 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0]",273920,0.5612499379323711,0.2941901683807373,2,15,0.5
WEING8,30,0.8,"[1 1 0 0 0 1 1 0 0 0 0 0 0 1 1 1 1 0 1 0 1 1 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0]",474359,0.2401977194350965,4.20101523399353,2,15,0.5
WEING8,30,0.8,"[1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0]",445586,0.28628473584818015,1.54841947555542,2,15,0.5
WEISH01,30,0.8,[1 1 0 1 0 0 1 0 1 0 1 1 1 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0],4035,0.11396574440052701,0.6942713260650635,2,15,0.5
WEISH01,30,0.8,[1 1 0 0 1 0 1 0 0 1 1 1 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0],4390,0.036012296881862096,0.805809497833252,2,15,0.5
WEISH01,30,0.8,[1 1 0 0 0 1 1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 1],4033,0.11440491875274483,0.6927473545074463,2,15,0.5
WEISH01,30,0.8,[1 1 0 1 0 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 1],4131,0.09288537549407115,0.5680978298187256,2,15,0.5
WEISH01,30,0.8,[1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 1 0 1 0 0 0 0 1 0 1 0 0 1 1 0],4332,0.048748353096179184,0.61594557762146,2,15,0.5
WEISH02,30,0.8,[1 0 0 1 1 0 1 0 0 1 1 1 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0],4181,0.07826278659611993,0.5752449035644531,2,15,0.5
WEISH02,30,0.8,[1 1 1 1 0 0 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 1 0 0 0 0 1 0 1],4365,0.037698412698412696,0.8262007236480713,2,15,0.5
WEISH02,30,0.8,[1 0 1 0 1 0 1 0 0 0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 0 0 0 0 0 0],4352,0.04056437389770723,0.6101188659667969,2,15,0.5
WEISH02,30,0.8,[1 1 0 1 1 0 1 1 0 0 1 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0],3935,0.13249559082892418,0.48409414291381836,2,15,0.5
WEISH02,30,0.8,[1 0 1 0 0 0 1 1 0 0 1 1 1 0 1 1 0 1 1 1 0 1 1 0 0 0 0 0 0 0],3990,0.12037037037037036,0.5004255771636963,2,15,0.5
WEISH03,30,0.8,[1 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1],4115,0.0,0.7346947193145752,2,15,0.5
WEISH03,30,0.8,[1 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1],4115,0.0,0.6270029544830322,2,15,0.5
WEISH03,30,0.8,[1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0],2850,0.30741190765492105,0.1114494800567627,2,15,0.5
WEISH03,30,0.8,[1 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 1 1],3987,0.031105710814094776,1.0418684482574463,2,15,0.5
WEISH03,30,0.8,[1 0 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1 1],4106,0.002187120291616039,0.6912257671356201,2,15,0.5
WEISH04,30,0.8,[1 0 0 0 1 0 1 0 0 1 1 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0],4270,0.06380179785134839,0.6016180515289307,2,15,0.5
WEISH04,30,0.8,[1 0 0 0 1 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 1],4561,0.0,0.911414623260498,2,15,0.5
WEISH04,30,0.8,[1 0 0 0 1 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 0 0 1 0 0 1 1 0 0 1],4243,0.06972155229116422,0.5536563396453857,2,15,0.5
WEISH04,30,0.8,[1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1],4124,0.09581232185924139,0.5934083461761475,2,15,0.5
WEISH04,30,0.8,[1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 1],4505,0.012278009208506906,0.6498558521270752,2,15,0.5
WEISH05,30,0.8,[1 0 0 0 1 0 1 0 1 0 1 1 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1],4434,0.017722640673460344,0.6142563819885254,2,15,0.5
WEISH05,30,0.8,[1 0 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 0 0 0 1 1 0 1 0 0 0 1],3687,0.18320779796189632,0.587188720703125,2,15,0.5
WEISH05,30,0.8,[1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0 1 0 0 1 0 0 0 1],4514,0.0,0.7812778949737549,2,15,0.5
WEISH05,30,0.8,[1 0 0 0 1 0 0 0 1 0 1 1 1 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1],4168,0.076650420912716,0.7138814926147461,2,15,0.5
WEISH05,30,0.8,[1 0 0 0 1 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],3909,0.13402747009304386,0.4643986225128174,2,15,0.5
WEISH06,30,0.8,"[1 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0
 1 0 0]",3980,0.2837862155839482,0.11107063293457031,2,15,0.5
WEISH06,30,0.8,"[1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 1 0 0 1 0 1 0
 0 1 0]",4098,0.2625517365484974,0.38779759407043457,2,15,0.5
WEISH06,30,0.8,"[1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 0 1 0 0 1 0 1 1 1 0 0 0 0 0 1 0 1 0 1 0 0
 1 0 1]",5271,0.05146661867914342,1.304455280303955,2,15,0.5
WEISH06,30,0.8,"[1 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0
 0 1 0]",5308,0.04480834982904445,1.2480473518371582,2,15,0.5
WEISH06,30,0.8,"[1 0 0 0 1 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 0 0 0 0 1 0
 1 0 0]",4075,0.26669066042828865,0.13230609893798828,2,15,0.5
WEISH07,30,0.8,"[1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 0 1 1 0 0 0 1 0 0
 0 0 0]",5351,0.03880007185198491,0.9280622005462646,2,15,0.5
WEISH07,30,0.8,"[1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 1 1 0 1 0 0 1 0 1 1 0 1 1 1 1 0 0 0 0 0 0
 0 0 0]",5097,0.08442608227052273,0.6242396831512451,2,15,0.5
WEISH07,30,0.8,"[1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 1 1 1 0 0 1 0 0
 0 0 0]",5137,0.0772408837794144,0.8445239067077637,2,15,0.5
WEISH07,30,0.8,"[1 1 0 0 1 0 1 0 0 0 1 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0
 0 1 0]",5224,0.06161307706125382,1.0416481494903564,2,15,0.5
WEISH07,30,0.8,"[1 1 0 0 1 0 1 0 0 0 1 1 1 0 1 1 0 1 0 0 0 0 1 0 1 0 0 0 0 1 1 0 1 1 1 0 0
 0 0 0]",5316,0.04508712053170469,1.0088930130004883,2,15,0.5
WEISH08,30,0.8,"[1 0 0 0 1 0 1 0 1 1 1 1 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0
 1 0 0]",4722,0.1575379125780553,0.6311309337615967,2,15,0.5
WEISH08,30,0.8,"[1 1 0 1 0 0 1 0 0 0 1 1 1 0 1 1 0 1 1 0 0 0 1 0 1 0 0 1 1 0 1 1 0 1 1 0 0
 1 1 0]",5076,0.0943800178412132,1.1042687892913818,2,15,0.5
WEISH08,30,0.8,"[1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 0 1 0 1 0 1 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0
 1 1 1]",5370,0.04192685102586976,1.52252197265625,2,15,0.5
WEISH08,30,0.8,"[1 1 0 0 1 0 1 0 1 0 1 1 1 0 0 1 1 0 1 1 0 0 1 0 0 0 0 0 0 1 1 0 1 0 1 1 0
 0 0 0]",5113,0.08777876895628903,0.8832976818084717,2,15,0.5
WEISH08,30,0.8,"[1 1 0 0 1 0 0 0 0 1 1 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 0 1 1 0 0 0
 0 0 0]",4730,0.15611061552185548,0.9201996326446533,2,15,0.5
WEISH09,30,0.8,"[1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0
 0 0 0]",5038,0.03964925657643919,1.0568268299102783,2,15,0.5
WEISH09,30,0.8,"[1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0
 1 0 0]",5099,0.028021349599695006,1.2434439659118652,2,15,0.5
WEISH09,30,0.8,"[1 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 1 0 1 1 1 0 0 1 0 1 1 0 0 0 0 0 0
 0 0 0]",4566,0.12962256957682045,0.63791823387146,2,15,0.5
WEISH09,30,0.8,"[1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1
 0 1 0]",3197,0.3905833015630957,0.10655927658081055,2,15,0.5
WEISH09,30,0.8,"[1 0 0 0 1 0 1 1 0 0 1 1 1 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0
 1 0 0]",5130,0.02211208539839878,0.9881596565246582,2,15,0.5
